Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,besplatna_dostava (product.metafields.custom.besplatna_dostava),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Brush material (product.metafields.shopify.brush-material),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Dirt separating method (product.metafields.shopify.dirt-separating-method),Dispenser type (product.metafields.shopify.dispenser-type),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Dust container type (product.metafields.shopify.dust-container-type),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Handle material (product.metafields.shopify.handle-material),Handwear material (product.metafields.shopify.handwear-material),Ingredients (product.metafields.shopify.ingredients),Item condition (product.metafields.shopify.item-condition),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Organizer type (product.metafields.shopify.organizer-type),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Vacuum air filtering technology (product.metafields.shopify.vacuum-air-filtering-technology),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle fluid type (product.metafields.shopify.vehicle-fluid-type),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
drzac-za-salvete,Držač za salvete | Rulopak crni,"<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-author-role=""assistant"" data-message-id=""4ecec5e8-d00e-40bd-bcf2-0efb84e1f9ff"" dir=""auto"" class=""min-h-8 text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" data-message-model-slug=""gpt-4o"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<h2>Držač za salvete</h2>
<ul>
<li>
<strong>Pruža 52% uštede</strong> u poređenju sa tradicionalnim i klasičnim dozatorima za salvete.</li>
<li>
<strong>Jednostavna upotreba</strong>: Praktik i intuitivan dizajn omogućava korisniku da salvete uzme jednom rukom, uz automatsko obnavljanje.</li>
<li>
<strong>100% higijena</strong>: Samo vi dolazite u kontakt sa salvetama koje koristite.</li>
<li>
<strong>Elegantan dizajn</strong>: Minimalistički i čvrst, kompatibilan sa stolovima svih veličina.</li>
<li>
<strong>Veliki kapacitet</strong>: Može da drži do 250 listova.</li>
<li>
<strong>Izdržljiv materijal</strong>: Izrađen od visokokvalitetnog ABS materijala.</li>
<li>
<strong>Dimenzije papira</strong>: Maksimalno 11,5 x 19 cm.</li>
</ul>
<h3>Prednosti korištenja:</h3>
<ul>
<li>
<strong>Smanjeni troškovi</strong> zahvaljujući kontrolisanoj potrošnji salveta.</li>
<li>
<strong>Praktičnost</strong>: Korisnici lako uzimaju salvete, čak i u pokretu.</li>
<li>
<strong>Poboljšana higijena</strong>: Sprječava dodirivanje ostalih salveta, što smanjuje širenje bakterija i prljavštine.</li>
<li>
<strong>Fleksibilnost</strong>: Kompatibilan sa različitim prostorima – restorani, kancelarije, domovi.</li>
<li>
<strong>Dugotrajnost</strong>: Kvalitetan materijal osigurava pouzdanost i otpornost na svakodnevnu upotrebu.</li>
<li>
<strong>Estetika</strong>: Moderni dizajn doprinosi boljem izgledu svakog prostora.</li>
</ul>
</div>
</div>
</div>
</div>",RULOPAK,Home & Garden > Bathroom Accessories > Facial Tissue Holders,"","dozator za salvete, drzac za salvete, drzaci, salvete",true,Title,Default Title,,,,,,,,D303413,0.0,,deny,manual,25.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac_za_salvete_crni.webp?v=1738698513,1,Držač za salvete,false,,Držač za salvete praktičan je i elegantan dodatak za svaki stol. S njim ćete organizovati salvete i unijeti urednost u vaš prostor. Naruči na Greentime.ba,,,,,,,,,,,,black,,,,,,,,,,,,,,plastic,,,,,,,,,,,,,,,,,,kg,,,active
drzac-za-salvete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac_za_salvete_crni2.webp?v=1738698558,2,Držač za salvete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drzac-za-salvete-bijeli,Držač za salvete | Rulopak bijeli,"<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-model-slug=""gpt-4o"" class=""min-h-8 text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-id=""4ecec5e8-d00e-40bd-bcf2-0efb84e1f9ff"" data-message-author-role=""assistant"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<h2>Držač za salvete</h2>
<ul>
<li>
<strong>Pruža 52% uštede</strong> u poređenju sa tradicionalnim i klasičnim dozatorima za salvete.</li>
<li>
<strong>Jednostavna upotreba</strong>: Praktik i intuitivan dizajn omogućava korisniku da salvete uzme jednom rukom, uz automatsko obnavljanje.</li>
<li>
<strong>100% higijena</strong>: Samo vi dolazite u kontakt sa salvetama koje koristite.</li>
<li>
<strong>Elegantan dizajn</strong>: Minimalistički i čvrst, kompatibilan sa stolovima svih veličina.</li>
<li>
<strong>Veliki kapacitet</strong>: Može da drži do 250 listova.</li>
<li>
<strong>Izdržljiv materijal</strong>: Izrađen od visokokvalitetnog ABS materijala.</li>
<li>
<strong>Dimenzije papira</strong>: Maksimalno 11,5 x 19 cm.</li>
</ul>
<h3>Prednosti korištenja:</h3>
<ul>
<li>
<strong>Smanjeni troškovi</strong> zahvaljujući kontrolisanoj potrošnji salveta.</li>
<li>
<strong>Praktičnost</strong>: Korisnici lako uzimaju salvete, čak i u pokretu.</li>
<li>
<strong>Poboljšana higijena</strong>: Sprječava dodirivanje ostalih salveta, što smanjuje širenje bakterija i prljavštine.</li>
<li>
<strong>Fleksibilnost</strong>: Kompatibilan sa različitim prostorima – restorani, kancelarije, domovi.</li>
<li>
<strong>Dugotrajnost</strong>: Kvalitetan materijal osigurava pouzdanost i otpornost na svakodnevnu upotrebu.</li>
<li>
<strong>Estetika</strong>: Moderni dizajn doprinosi boljem izgledu svakog prostora.</li>
</ul>
</div>
</div>
</div>
</div>",RULOPAK,Home & Garden > Kitchen & Dining > Tableware > Flatware > Table Knives,"","drzac za salvete, drzaci, salvete",true,Title,Default Title,,,,,,,,D303412,0.0,,deny,manual,25.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac_za_salvete_bijeli.webp?v=1738698869,1,Držač za salvete,false,,Držač za salvete praktičan je i elegantan dodatak za svaki stol. S njim ćete organizovati salvete i unijeti urednost u vaš prostor. Naruči na Greentime.ba,,,,,,,,,,,,,,,,,,,,,,plastic,,,,,,,,,,,,,,,,,,,,,,kg,,,active
drzac-za-salvete-bijeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac_za_salvete_bijeli_2.webp?v=1738698883,2,Držač za salvete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drzac-za-salvete-braon,Držač za salvete | Rulopak braon,"<div class=""flex max-w-full flex-col flex-grow"">
<div data-message-author-role=""assistant"" data-message-id=""4ecec5e8-d00e-40bd-bcf2-0efb84e1f9ff"" dir=""auto"" class=""min-h-8 text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" data-message-model-slug=""gpt-4o"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<h2>Držač za salvete</h2>
<ul>
<li>
<strong>Pruža 52% uštede</strong> u poređenju sa tradicionalnim i klasičnim dozatorima za salvete.</li>
<li>
<strong>Jednostavna upotreba</strong>: Praktik i intuitivan dizajn omogućava korisniku da salvete uzme jednom rukom, uz automatsko obnavljanje.</li>
<li>
<strong>100% higijena</strong>: Samo vi dolazite u kontakt sa salvetama koje koristite.</li>
<li>
<strong>Elegantan dizajn</strong>: Minimalistički i čvrst, kompatibilan sa stolovima svih veličina.</li>
<li>
<strong>Veliki kapacitet</strong>: Može da drži do 250 listova.</li>
<li>
<strong>Izdržljiv materijal</strong>: Izrađen od visokokvalitetnog ABS materijala.</li>
<li>
<strong>Dimenzije papira</strong>: Maksimalno 11,5 x 19 cm.</li>
</ul>
<h3>Prednosti korištenja:</h3>
<ul>
<li>
<strong>Smanjeni troškovi</strong> zahvaljujući kontrolisanoj potrošnji salveta.</li>
<li>
<strong>Praktičnost</strong>: Korisnici lako uzimaju salvete, čak i u pokretu.</li>
<li>
<strong>Poboljšana higijena</strong>: Sprječava dodirivanje ostalih salveta, što smanjuje širenje bakterija i prljavštine.</li>
<li>
<strong>Fleksibilnost</strong>: Kompatibilan sa različitim prostorima – restorani, kancelarije, domovi.</li>
<li>
<strong>Dugotrajnost</strong>: Kvalitetan materijal osigurava pouzdanost i otpornost na svakodnevnu upotrebu.</li>
<li>
<strong>Estetika</strong>: Moderni dizajn doprinosi boljem izgledu svakog prostora.</li>
</ul>
</div>
</div>
</div>
</div>",RULOPAK,Home & Garden > Bathroom Accessories > Facial Tissue Holders,"","drzaci, Držač za salvete, salvete",true,Title,Default Title,,,,,,,,D303411,0.0,,deny,manual,25.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac_za_salvete_braon.webp?v=1738698525,1,Držač za salvete,false,,Držač za salvete praktičan je i elegantan dodatak za svaki stol. S njim ćete organizovati salvete i unijeti urednost u vaš prostor. Naruči na Greentime.ba,,,,,,,,,,,,,,,,,,,,,,plastic,,,,,,,,,,,,,,,,,,,,,,kg,,,active
drzac-za-salvete-braon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/drzac_za_salvete_braon_2.webp?v=1738698535,2,Držač za salvete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
air-wick-elektricni-osvjezivac-zraka-lavanda,Air Wick Essential Oils punjenje za električni osvježivač zraka – Purple Lavender Meadow,"<h2><strong>Air Wick Essential Oils – Punjenje za električni osvježivač zraka (Purple Lavender Meadow)</strong></h2>
<h3><strong>Karakteristike:</strong></h3>
<ul>
<li><strong>Elegantna kombinacija prirodnih esencijalnih ulja.</strong></li>
<li>Miris <strong>Purple Lavender Meadow</strong> – umirujuća i osvježavajuća lavanda.</li>
<li><strong>Kompatibilno s većinom električnih osvježivača zraka.</strong></li>
<li><strong>Jedno punjenje pruža dugotrajan miris u prostoru.</strong></li>
<li>Idealno za <strong>dom, ured</strong> ili bilo koji unutrašnji prostor.</li>
</ul>
<h3><strong>Prednosti:</strong></h3>
<ul>
<li>
<strong>Unosi prirodni i opuštajući miris</strong> u vaš prostor.</li>
<li>
<strong>Jednostavna upotreba</strong> – samo umetnite u električni osvježivač.</li>
<li>Pomaže u stvaranju <strong>prijatne i opuštajuće atmosfere.</strong>
</li>
<li>
<strong>Dugotrajna formula</strong> omogućava miris tokom više nedjelja.</li>
<li>
<strong>Pogodno za sve prostorije</strong>, pružajući osjećaj svježine i čistoće.</li>
</ul>
<h4><strong>Purple Lavender Meadow</strong></h4>
<p>Savršen izbor za one koji žele spoj prirodnih mirisa i praktičnog osvježenja zraka u svom domu.</p>",Air Wick,Home & Garden > Decor > Home Fragrances > Air Fresheners,"","osvjezivaci, osvjezivaci prostora, osvježivač prostora, osvježivač prostora električni, osvježivač prostora na struju",true,Title,Default Title,,,,,,,,H16075,0.0,,deny,manual,7.40,8.20,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/air-wick-essential-oils-punjenje-za-elektricni-osvjezivac-zraka-purple-lavender-meadow-339232.webp?v=1736087695,1,Air Wick Essential Oils punjenje za električni osvježivač zraka – Purple Lavender Meadow - Greentime,false,Air Wick  punjenje za električni osvježivač zraka | AKCIJSKA CIJENA, Air Wick električni osvježivač zraka – dugotrajan miris lavande za smirenje i svježinu doma. Kupite online na Greentime.ba!,,,,,,,,,,,,purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
duck-aqua-blue-4u1-osvjezivac-za-wc-skoljku-40g,Duck Aqua Blue 4u1 osvježivač za WC školjku 40g,"<h2><strong>Duck Aqua Blue 4u1 – Osvježivač za WC školjku (40g)</strong></h2>
<h3><strong>Karakteristike:</strong></h3>
<ul>
<li>
<strong>Četverostruko djelovanje</strong>:
<ol>
<li>
<strong>Čisti</strong> WC školjku pri svakom ispiranju.</li>
<li><strong>Pruža dugotrajan osvježavajući miris.</strong></li>
<li><strong>Sprečava nakupljanje kamenca.</strong></li>
<li><strong>Ostavlja školjku blistavo bijelom.</strong></li>
</ol>
</li>
<li>Jednostavno postavljanje – praktičan i efikasan dizajn.</li>
<li>Dugotrajna formula koja osigurava svježinu između ispiranja.</li>
</ul>
<h3><strong>Prednosti:</strong></h3>
<ul>
<li>
<strong>Higijenski čist i svjež WC</strong> uz minimalan trud.</li>
<li>
<strong>Ekonomično rješenje</strong> za održavanje čistoće i mirisa.</li>
<li>Smanjuje potrebu za čestim ručnim čišćenjem.</li>
</ul>
<h4><strong>Duck Aqua Blue 4u1</strong></h4>
<p>Idealan izbor za održavanje čiste, mirisne i higijenske WC školjke uz praktičnost svakodnevne upotrebe.</p>",Duck,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Toilet Bowl Cleaners,"",osvjezivaci,true,Title,Default Title,,,,,,,,,0.0,,deny,manual,3.10,3.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/duck-aqua-blue-4u1-osvjezivac-za-wc-skoljku-40g-248386.webp?v=1736087695,1,Duck Aqua Blue 4u1 osvježivač za WC školjku 40g - Greentime,false,Duck Aqua Blue 4u1 | Osvježivač za WC školjku ,"Duck Aqua Blue 4u1 osvježivač za WC školjku 40g pruža dugotrajnu svježinu, čisti, štiti od kamenca i ostavlja ugodan miris u WC-u.",,,,,,,,,,,,blue,,,,,sachet,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
fresh-discs-duck-osvjezivac-za-wc-skoljku-marine-36-ml,"Fresh Discs Duck osvježivač za WC školjku, Marine 36 ml","<h2><strong>Duck Fresh Discs – Osvježivač za WC šolju</strong></h2>
<h3><strong>Karakteristike:</strong></h3>
<ul>
<li>
<strong>Disk bez plastičnih držača</strong> – ekološki prihvatljiv dizajn.</li>
<li><strong>Aktivira se pri svakom ispiranju vode.</strong></li>
<li><strong>Pruža sjaj i dugotrajan osvježavajući miris.</strong></li>
<li>Efikasno sprječava nakupljanje <strong>kamenca, bakterija i mikroorganizama.</strong>
</li>
<li><strong>Jedan disk traje i do 8 nedjelja.</strong></li>
<li>Dostupan u različitim verzijama mirisa (<em>odabir nije moguć prilikom narudžbe</em>).</li>
</ul>
<h3><strong>Prednosti:</strong></h3>
<ul>
<li>
<strong>Higijenski čist i mirisan WC</strong> bez dodatnog napora.</li>
<li>
<strong>Ekološka alternativa</strong> tradicionalnim osvježivačima s plastičnim držačima.</li>
<li>
<strong>Dugotrajno djelovanje</strong> – štedi vrijeme i smanjuje potrebu za čestim zamjenama.</li>
<li>
<strong>Jednostavno postavljanje i upotreba</strong> bez nereda.</li>
</ul>
<h4><strong>Duck Fresh Discs</strong></h4>
<p>Savršeno rješenje za čistu, mirisnu i higijensku WC šolju, prilagođeno modernom domaćinstvu.</p>",Duck,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Toilet Bowl Cleaners,"","osvjezivaci, osvjezivaci prostora",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,7.80,8.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/fresh-discs-duck-osvjezivac-za-wc-skoljku-marine-36-ml-454263.webp?v=1736087694,1,"Fresh Discs Duck osvježivač za WC školjku, Marine 36 ml - Greentime",false,"Fresh Discs Duck | Osvježivač za WC školjku, Marine 36 ml","Fresh Discs Duck osvježivač za WC školjku, Marine 36 ml, pruža dugotrajan miris, čisti i štiti WC školjku od kamenca uz svaki ispust vode.",,,,,,,,,,,,blue,,,,,squeeze-bottle,,,,,,,fragrances,,,,,,,,,,,,,,,,,,,,lb,,,active
fresh-discs-duck-osvjezivac-za-wc-skoljku-vise-vrsta-36-ml,"Fresh Discs Duck osvježivač za WC školjku, Lime 36 ml","<h2><strong>Duck Fresh Discs – Osvježivač za WC šolju</strong></h2>
<h3><strong>Karakteristike:</strong></h3>
<ul>
<li>
<strong>Disk bez plastičnih držača</strong> – ekološki prihvatljiv dizajn.</li>
<li><strong>Aktivira se pri svakom ispiranju vode.</strong></li>
<li><strong>Pruža sjaj i dugotrajan osvježavajući miris.</strong></li>
<li>Efikasno sprječava nakupljanje <strong>kamenca, bakterija i mikroorganizama.</strong>
</li>
<li><strong>Jedan disk traje i do 8 nedjelja.</strong></li>
<li>Dostupan u različitim verzijama mirisa (<em>odabir nije moguć prilikom narudžbe</em>).</li>
</ul>
<h3><strong>Prednosti:</strong></h3>
<ul>
<li>
<strong>Higijenski čist i mirisan WC</strong> bez dodatnog napora.</li>
<li>
<strong>Ekološka alternativa</strong> tradicionalnim osvježivačima s plastičnim držačima.</li>
<li>
<strong>Dugotrajno djelovanje</strong> – štedi vrijeme i smanjuje potrebu za čestim zamjenama.</li>
<li>
<strong>Jednostavno postavljanje i upotreba</strong> bez nereda.</li>
</ul>
<h4><strong>Duck Fresh Discs</strong></h4>
<p>Savršeno rješenje za čistu, mirisnu i higijensku WC šolju, prilagođeno modernom domaćinstvu.</p>",Duck,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Toilet Bowl Cleaners,"","osvjezivaci, osvjezivaci prostora",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,7.80,8.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/fresh-discs-duck-osvjezivac-za-wc-skoljku-lime-36-ml-662139.webp?v=1736087752,1,"Fresh Discs Duck osvježivač za WC školjku, Lime 36 ml - Greentime",false,"Fresh Discs Duck | Osvježivač za WC školjku, Lime 36 ml","Fresh Discs Duck osvježivač za WC školjku, Lime 36 ml, pruža dugotrajan miris, čisti i štiti WC školjku od kamenca uz svaki ispust vode.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
senzorski-drzac-za-ubrus-u-rolni-bijeli-rulopak,Senzorski držač za ubrus u rolni Bijeli,"<h2>Senzorski držač za ubrus u rolni Bijeli </h2>
<h3>Prednosti:</h3>
<ul>
<li>
<strong>Bezkontaktno korišćenje</strong>: Automatizovani senzorski sistem omogućava higijensko korišćenje bez potrebe za dodirom.</li>
<li>
<strong>Ušteda</strong>: Precizno doziranje ubrusa smanjuje potrošnju i troškove.</li>
<li>
<strong>Estetski dizajn</strong>: Elegantno bijelo pakovanje uklapa se u svaki prostor, pružajući modernu i čistu estetiku.</li>
<li>
<strong>Pouzdanost i dugovječnost</strong>: Visokokvalitetni materijali osiguravaju dugotrajan rad bez potrebe za čestim održavanjem.</li>
<li>
<strong>Idealno za javne prostore</strong>: Pogodno za restorane, hotele i uredske prostore gdje je higijena na prvom mjestu.""</li>
</ul>
<p>Ovaj držač donosi praktičnost i uštede, održavajući prostor čistim i organiziranim.</p>",RULOPAK,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Kitchen Organizers > Paper Towel Holders & Dispensers > Paper Towel Holders,"","drzaci, drzaci za ubruse, senzorski drzac ubrusa za ruke",true,Title,Default Title,,,,,,,,D301210,0.0,,deny,manual,199.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/Senzorski_drzac_ubrusa.webp?v=1738700843,1,Senzorski drzac ubrusa,false,Senzorski drzač za ubrus u rolni | Rulopak,"Senzorski držač za ubrus u rolni Bijeli – inovativno rješenje za higijensko i praktično korištenje ubrusa. Savršen za restorane, kancelarije i javne prostore.",TRUE,,,,,,,,,,,white,,,,,,,,,,,,,,plastic,wall,,,,,,,,,,,,,,,,,lb,,,active
dispenzer-za-pjenu-crni-rulopak,Dozer za sapun u pjeni bijeli Rulopak,"<h2><strong>Dozer za sapun u pjeni bijeli Rulopak</strong></h2>
<h3><strong>Prednosti:</strong></h3>
<ul>
<li>
<strong>Ekonomičan i precizan:</strong> Dozira optimalnu količinu sapuna u pjeni, smanjujući potrošnju i troškove.</li>
<li>
<strong>Higijenski:</strong> Korisnicima omogućava jednostavan i higijenski način za upotrebu sapuna bez dodirivanja boca ili drugih površina.</li>
<li>
<strong>Laka upotreba:</strong> Jednostavan za punjenje i korištenje, idealan za visokofrekventne prostore poput kancelarija, restorana, hotela i javnih toaleta.</li>
<li>
<strong>Elegantno dizajniran:</strong> Bijela boja i moderan dizajn omogućuju da se lako uklopi u svaki prostor, bilo da je riječ o modernim ili tradicionalnim interijerima.</li>
<li>
<strong>Izdržljiv i dugotrajan:</strong> Napravljen od čvrstih materijala, otporan na oštećenja i trajno očuvanje funkcionalnosti.</li>
</ul>
<h3><strong>Gdje se koristi:</strong></h3>
<ul>
<li>
<strong>Poslovni prostori:</strong> Uredi, konferencijske sale</li>
<li>
<strong>Javni objekti:</strong> Trgovine, restorani, hoteli</li>
<li>
<strong>Restorani i kafeterije:</strong> Gdje je higijena i ekonomičnost na prvom mjestu</li>
</ul>
<p>Idealno za prostore s velikim brojem posjetitelja, gdje je praktičnost i dugovječnost ključna!</p>",RULOPAK,Home & Garden > Bathroom Accessories > Soap & Lotion Dispensers,"","dozator za sapun, drzaci",true,Title,Default Title,,,,,,,,P403820,0.0,,deny,manual,49.90,59.90,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/dispenzer-za-sapun-u-pjeni-bijeli-rulopak-831094.webp?v=1736087752,1,DISPENZER ZA SAPUN U PJENI BIJELI RULOPAK - Greentime,false,,"Dispenzer za sapun u pjeni bijeli Rulopak savršen je za jednostavno i higijensko doziranje sapuna. Elegantnog dizajna, idealan za javne i poslovne prostore.",FALSE,,,,,,,,,,,white,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,lb,,,active
crne-nitrilne-rukavice,Crne jednokratne nitrilne rukavice 100kom,"<h2>Crne jednokratne nitrilne rukavice 100kom</h2>
<ul>
<li>
<span></span><span>Materijal:</span><span> 100% nitril (bez pudera).</span>
</li>
<li>
<span></span><span>Boja:</span><span> Crna – prikladne za profesionalnu upotrebu (ugostiteljstvo, frizerski saloni, tetovaže i sl.).</span>
</li>
<li>
<span></span><span>Pakovanje:</span><span> 100 rukavica u kutiji (50 pari).</span>
</li>
<li>
<span></span><span>Veličine:</span><span> Dostupne u veličinama S, M, L i XL.</span>
</li>
<li>
<span></span><span>Korištenje:</span><span> Jednokratne.</span>
</li>
</ul>
<h3>Karakteristike:</h3>
<ul>
<ul>
<li>
<span></span><span>Otporne na probijanje i habanje.</span>
</li>
<li>
<span></span><span>Odlična taktilna osjetljivost za precizan rad.</span>
</li>
<li>
<span></span><span>Bez praška, ne ostavljaju tragove.</span>
</li>
<li>Hemijski otporne na ulja, masti i razne hemikalije.</li>
</ul>
</ul>
<h3>Namjena:</h3>
<ul>
<ul>
<li>
<span></span><span>Profesionalna i kućna upotreba.</span>
</li>
<li>
<span></span><span>Zdravstvo, prehrambena industrija, kozmetički saloni, automobilska industrija itd.</span>
</li>
</ul>
</ul>
<p><span>Ove rukavice pružaju optimalnu zaštitu i udobnost u zahtjevnim uvjetima rada.</span></p>",Greentime,Business & Industrial > Work Safety Protective Gear > Safety Gloves,"","crne rukavice za kuhinju, nitrilne rukavice, oprema",true,Veličina,S,,,,,,,,M0640,0.0,,deny,manual,11.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0811/5565/3912/files/zastitne-rukavice-nitril-crne-1001-904594.webp?v=1736087798,1,"Zaštitne rukavice NITRIL, CRNE 100/1 - Greentime",false,Crne Nitril rukavice – 100/1,"Crne nitrilne rukavice - izdržljive, bez pudera, idealne za medicinu, ugostiteljstvo i čišćenje. Maksimalna zaštita i udobnost. ",,,l; m; xl; s,,,,,,,,,black,,,,,,,,,,,nitrile,,,,,,,,,,,,,,,,,,,,,lb,,,active
